Date,NFLX,AAPL,MSFT,GOOG
5/6/2021,499.549988,127.516235,243.308823,119.067497
5/7/2021,503.839996,128.195587,245.968674,119.934502
5/10/2021,486.690002,124.88752,240.824387,117.083
5/11/2021,495.079987,123.962082,239.898819,115.438004
5/12/2021,484.980011,120.870651,232.854752,111.954002
5/13/2021,486.660004,123.036629,236.781113,113.098503
5/14/2021,493.369995,125.478233,241.76947,115.807999
5/17/2021,488.940002,124.316505,238.875824,116.070503
5/18/2021,486.279999,122.918472,236.829834,115.171501
5/19/2021,487.700012,122.760956,237.415756,115.435501
5/20/2021,501.670013,125.340424,240.696915,117.804497
5/21/2021,497.890015,123.489502,239.417664,117.254997
5/24/2021,502.899994,125.133659,244.896057,120.333504
5/25/2021,501.339996,124.936768,245.81398,120.453499
5/26/2021,502.359985,124.88752,245.589371,121.676498
5/27/2021,503.859985,123.341812,243.460526,120.125504
5/28/2021,502.809998,122.682198,243.821838,120.578003
6/1/2021,499.079987,122.357292,241.595337,121.490501
6/2/2021,499.23999,123.125221,241.497696,121.064003
6/3/2021,489.429993,121.628738,239.945007,120.230499
6/4/2021,494.73999,123.94239,244.905807,122.587997
6/7/2021,494.660004,123.95224,247.85495,123.304497
6/8/2021,492.390015,124.779236,246.644058,124.142502
6/9/2021,485.809998,125.163193,247.640091,124.57
6/10/2021,487.269989,124.158981,251.204453,126.080002
6/11/2021,488.769989,125.379791,251.839264,125.696503
6/14/2021,499.890015,128.461365,253.792297,126.351997
6/15/2021,491.899994,127.634354,252.298172,126.032997
6/16/2021,492.410004,128.136475,251.341187,125.696503
6/17/2021,498.339996,129.751083,254.77858,126.371002
6/18/2021,500.769989,128.441681,253.343063,125.567497
6/21/2021,497,130.25322,256.467926,126.455002
6/22/2021,508.820007,131.907227,259.280426,126.999496
6/23/2021,512.73999,131.631577,259.046112,126.461502
6/24/2021,518.059998,131.346054,260.432739,127.281998
6/25/2021,527.070007,131.050705,258.80191,126.995003
6/28/2021,533.030029,132.69487,262.4151,126.819504
6/29/2021,533.5,134.220871,265.032227,126.018501
6/30/2021,528.210022,134.841125,264.543976,125.316002
7/1/2021,533.539978,135.146317,265.227539,126.3685
7/2/2021,533.97998,137.794708,271.13559,128.718994
7/6/2021,541.640015,139.82283,271.145355,129.770996
7/7/2021,535.960022,142.333389,273.362091,130.077499
7/8/2021,530.76001,141.023941,270.91098,129.177002
7/9/2021,535.97998,142.865051,271.418823,129.574493
7/12/2021,537.309998,142.264496,270.813324,130.563995
7/13/2021,540.679993,143.38681,274.387421,130.994507
7/14/2021,547.950012,146.842545,275.881561,132.082504
7/15/2021,542.950012,146.182907,274.436249,131.266495
7/16/2021,530.309998,144.125214,274.162842,131.845505
7/19/2021,532.280029,140.246201,270.510651,129.253998
7/20/2021,531.049988,143.888947,272.766449,131.101501
7/21/2021,513.630005,143.150543,274.797607,132.600494
7/22/2021,511.769989,144.528885,279.426422,133.328506
7/23/2021,515.409973,146.261673,282.873535,137.815994
7/26/2021,516.48999,146.684998,282.268097,139.644501
7/27/2021,518.909973,144.499374,279.817017,136.796494
7/28/2021,519.299988,142.73703,279.504517,136.3815
7/29/2021,514.25,143.38681,279.777985,136.540497
7/30/2021,517.570007,143.603424,278.225281,135.220993
8/2/2021,515.150024,143.268707,278.13736,135.989502
8/3/2021,510.820007,145.080231,280.383392,136.279999
8/4/2021,517.349976,144.676575,279.78772,136.028503
8/5/2021,524.890015,144.784851,282.727051,136.940002
8/6/2021,520.549988,144.094666,282.668488,137.035995
8/9/2021,519.969971,144.04538,281.565002,138.001999
8/10/2021,515.840027,143.562225,279.71933,138.096497
8/11/2021,512.400024,143.818588,280.217377,137.689499
8/12/2021,510.720001,146.806168,283.010223,138.389496
8/13/2021,515.919983,147.013214,285.978973,138.406006
8/16/2021,517.919983,149.004974,287.687927,138.916
8/17/2021,518.909973,148.087982,286.203522,137.300507
8/18/2021,521.869995,144.311584,284.45224,136.570007
8/19/2021,543.710022,144.646835,290.361816,136.913498
8/20/2021,546.880005,146.115997,297.787872,138.436996
8/23/2021,553.330017,147.6147,298.071625,141.099503
8/24/2021,553.409973,147.52597,296.085419,142.398499
8/25/2021,547.580017,146.2836,295.488678,142.949997
8/26/2021,550.119995,145.475067,292.631683,142.123001
8/27/2021,558.919983,146.520264,293.248077,144.550507
8/30/2021,566.179993,150.976959,297.034546,145.469498
8/31/2021,569.190002,149.705048,295.36145,145.462006
9/1/2021,582.070007,150.375504,295.312531,145.841995
9/2/2021,588.549988,151.499542,294.647247,144.218994
9/3/2021,590.530029,152.140457,294.637421,144.774994
9/7/2021,606.710022,154.496994,293.698151,145.518997
9/8/2021,606.049988,152.939133,293.727448,144.883499
9/9/2021,597.539978,151.913696,290.831421,144.913498
9/10/2021,598.719971,146.885071,289.324615,141.921005
9/13/2021,589.289978,147.456955,290.577057,143.464996
9/14/2021,577.76001,146.046951,293.31662,143.406006
9/15/2021,582.869995,146.944229,298.237976,145.205994
9/16/2021,586.5,146.707596,298.629303,144.373505
9/17/2021,589.349976,144.015778,293.394836,141.463501
9/20/2021,575.429993,140.939453,287.945099,139.016998
9/21/2021,573.140015,141.422577,288.434296,139.6465
9/22/2021,590.650024,143.808701,292.132721,140.938507
9/23/2021,593.26001,144.775024,293.091522,141.826508
9/24/2021,592.390015,144.863739,292.886078,142.632996
9/27/2021,592.640015,143.335419,287.817963,141.501007
9/28/2021,583.849976,139.923874,277.397919,136.184006
9/29/2021,599.059998,140.830978,277.867523,134.520996
9/30/2021,610.340027,139.519608,275.832489,133.265503
10/1/2021,613.150024,140.653534,282.857422,136.462494
10/4/2021,603.349976,137.192627,276.996735,133.764999
10/5/2021,634.809998,139.135071,282.52475,136.177002
10/6/2021,639.099976,140.012604,286.780792,137.354004
10/7/2021,631.849976,141.284546,288.483276,139.185501
10/8/2021,632.659973,140.899994,288.483276,140.056
10/11/2021,627.039978,140.811249,287.876648,138.847504
10/12/2021,624.940002,139.529449,286.555786,136.712997
10/13/2021,629.76001,138.937866,289.911713,137.899994
10/14/2021,633.799988,141.747971,296.212677,141.412003
10/15/2021,628.289978,142.812866,297.641144,141.675003
10/18/2021,637.969971,144.498932,300.654663,142.960495
10/19/2021,639,146.677979,301.574402,143.822006
10/20/2021,625.140015,147.17099,300.772034,142.414993
10/21/2021,653.159973,147.387909,304.049713,142.780502
10/22/2021,664.780029,146.608978,302.484253,138.625
10/25/2021,671.659973,146.559692,301.476471,138.772995
10/26/2021,668.52002,147.230148,303.413696,139.671997
10/27/2021,662.919983,146.766754,316.191742,146.427505
10/28/2021,674.049988,150.434692,317.346252,146.128998
10/29/2021,690.309998,147.703445,324.459229,148.270493
11/1/2021,681.169983,146.875214,322.257813,143.774002
11/2/2021,677.719971,147.92038,325.936646,145.863007
11/3/2021,688.289978,149.369797,326.787903,146.789993
11/4/2021,668.400024,148.847229,329.175201,148.682999
11/5/2021,645.719971,149.380417,328.803406,149.240997
11/8/2021,651.450012,148.55098,329.713257,149.351501
11/9/2021,655.98999,148.916321,328.69577,149.248505
11/10/2021,646.909973,146.062607,323.657013,146.626007
11/11/2021,657.580017,146.013245,325.25177,146.748001
11/12/2021,682.609985,148.106644,329.449188,149.645493
11/15/2021,679.330017,148.116516,328.813232,149.388
11/16/2021,687.400024,149.103943,332.178864,149.076004
11/17/2021,691.690002,151.562683,332.404297,149.061996
11/18/2021,682.02002,155.88768,334.51181,150.709
11/19/2021,678.799988,158.534027,336.315369,149.952499
11/22/2021,659.200012,158.998138,333.10025,147.078506
11/23/2021,654.059998,159.383224,330.99292,146.757004
11/24/2021,658.289978,159.906586,331.218292,146.717499
11/26/2021,665.640015,154.841003,323.151306,142.806
11/29/2021,663.840027,158.227905,329.963684,146.113998
11/30/2021,641.900024,163.22438,324.043274,142.451996
12/1/2021,617.77002,162.701065,323.543396,141.617996
12/2/2021,616.469971,161.70369,322.964996,143.776505
12/3/2021,602.130005,159.807831,316.613403,142.520493
12/6/2021,612.690002,163.244141,319.730438,143.796494
12/7/2021,625.580017,169.030533,328.287537,148.036499
12/8/2021,628.080017,172.881577,328.336578,148.720505
12/9/2021,611,172.368118,326.50351,148.106003
12/10/2021,611.659973,177.196686,335.756622,148.675003
12/13/2021,604.559998,173.533295,332.678833,146.704498
12/14/2021,597.98999,172.141006,321.83783,144.970505
12/15/2021,605.039978,177.048599,328.022919,147.3685
12/16/2021,591.059998,170.096985,318.465942,144.838501
12/17/2021,586.72998,168.991043,317.387726,142.802994
12/20/2021,593.73999,167.618484,313.574768,142.401505
12/21/2021,604.919983,170.817841,320.808594,144.220505
12/22/2021,614.23999,173.43454,326.601593,146.949005
12/23/2021,614.090027,174.066528,328.062042,147.142502
12/27/2021,613.119995,178.065643,335.668396,148.063995
12/28/2021,610.710022,177.038696,334.492157,146.447998
12/29/2021,610.539978,177.127579,335.178314,146.504501
12/30/2021,612.090027,175.962418,332.600372,146.002502
12/31/2021,602.440002,175.340302,329.659821,144.679504
1/3/2022,597.369995,179.724564,328.120911,145.074493
1/4/2022,591.150024,177.443558,322.494568,144.416504
1/5/2022,567.52002,172.723587,310.114685,137.653503
1/6/2022,553.289978,169.840256,307.664246,137.550995
1/7/2022,541.059998,170.008118,307.821014,137.004501
1/10/2022,539.849976,170.027878,308.046448,138.574005
1/11/2022,540.840027,172.881577,308.742401,140.017502
1/12/2022,537.219971,173.325912,311.967255,141.647995
1/13/2022,519.200012,170.027878,298.764008,139.130997
1/14/2022,525.690002,170.896805,304.057098,139.786499
1/18/2022,510.799988,167.667892,296.656586,136.290497
1/19/2022,515.859985,164.142715,297.32309,135.651993
1/20/2022,508.25,162.444305,295.62738,133.5065
1/21/2022,397.5,160.370682,290.167664,130.091995
1/24/2022,387.149994,159.590591,290.500946,130.371994
1/25/2022,366.420013,157.773666,282.776978,126.735497
1/26/2022,359.700012,157.684845,290.834229,129.240005
1/27/2022,386.700012,157.220734,293.902222,129.121002
1/28/2022,384.359985,168.191238,302.155487,133.289505
1/31/2022,427.140015,172.585358,304.821594,135.698502
2/1/2022,457.130005,172.41748,302.645538,137.878494
2/2/2022,429.480011,173.632034,307.252441,148.036499
2/3/2022,405.600006,170.728958,295.284271,142.650497
2/4/2022,410.170013,170.442245,299.881409,143.016006
2/7/2022,402.100006,169.720505,294.990234,138.938004
2/8/2022,403.529999,172.854675,298.528717,139.212997
2/9/2022,412.890015,174.288269,305.046997,141.453003
2/10/2022,406.269989,170.175293,296.391937,138.602493
2/11/2022,391.309998,166.734604,289.197266,134.130005
2/14/2022,396.570007,166.971893,289.158081,135.300003
2/15/2022,407.459991,170.837692,294.519745,136.425507
2/16/2022,398.079987,170.600418,294.175964,137.487503
2/17/2022,386.670013,166.971893,285.561859,132.308502
2/18/2022,391.290009,165.409744,282.811676,130.467499
2/22/2022,377.380005,162.463425,282.605377,129.402496
2/23/2022,367.459991,158.261444,275.287781,127.584999
2/24/2022,390.029999,160.901276,289.353271,132.673492
2/25/2022,390.799988,162.987442,292.024933,134.519501
2/28/2022,394.519989,163.254364,293.478607,134.891006
3/1/2022,386.23999,161.356064,289.706848,134.167999
3/2/2022,380.029999,164.678116,294.853699,134.751495
3/3/2022,368.070007,164.351837,290.659607,134.307999
3/4/2022,361.730011,161.326401,284.707336,132.121994
3/7/2022,350.26001,157.500122,273.951935,126.4645
3/8/2022,341.76001,155.661133,270.946442,127.278503
3/9/2022,358.790009,161.108871,283.371521,133.865997
3/10/2022,356.769989,156.728943,280.513214,132.682007
3/11/2022,340.320007,152.981735,275.09137,130.475494
3/14/2022,331.01001,148.918198,271.525879,126.740997
3/15/2022,343.75,153.337692,282.045532,129.660507
3/16/2022,357.529999,157.78685,289.15683,133.690506
3/17/2022,371.399994,158.805206,289.972046,134.600494
3/18/2022,380.600006,162.127258,295.089478,136.801498
3/21/2022,374.589996,163.511459,293.842041,136.4785
3/22/2022,382.920013,166.912582,298.654907,140.277496
3/23/2022,374.48999,168.286865,294.166138,138.503494
3/24/2022,375.709991,172.103256,298.694183,141.311996
3/25/2022,373.850006,172.745911,298.281647,141.5215
3/28/2022,378.51001,173.615982,305.17688,141.949997
3/29/2022,391.820007,176.938004,309.803131,143.25
3/30/2022,381.470001,175.761459,308.28067,142.644501
3/31/2022,374.589996,172.637146,302.829407,139.649506
4/1/2022,373.470001,172.34053,303.919647,140.699997
4/4/2022,391.5,176.423889,309.371002,143.642502
4/5/2022,380.149994,173.082062,305.353699,141.063004
4/6/2022,368.350006,169.888535,294.175964,137.175995
4/7/2022,362.149994,170.195053,296.012726,136.464996
4/8/2022,355.880005,168.168198,291.690918,134.010498
4/11/2022,348,163.877243,280.189148,129.796494
4/12/2022,344.100006,165.765656,277.045959,128.374496
4/13/2022,350.429993,168.474716,282.507111,130.285995
4/14/2022,341.130005,163.42244,274.855591,127.252998
4/18/2022,337.859985,163.204926,275.533356,127.960999
4/19/2022,348.609985,165.508591,280.228394,130.531006
4/20/2022,226.190002,165.34053,281.269501,128.245499
4/21/2022,218.220001,164.539703,275.818176,124.9375
4/22/2022,215.520004,159.962006,269.158752,119.613998
4/25/2022,209.910004,161.039703,275.729828,123.25
4/26/2022,198.399994,155.028397,265.416473,119.505997
4/27/2022,188.539993,154.80098,278.185303,115.0205
4/28/2022,199.520004,161.791092,284.481415,119.411499
4/29/2022,190.360001,155.868744,272.5867,114.966499
5/2/2022,199.460007,156.175278,279.413147,117.156998
5/3/2022,199.869995,157.678085,276.770966,118.129501
5/4/2022,204.009995,164.144211,284.825195,122.574997
5/5/2022,188.320007,154.998718,272.419708,116.746498
5/6/2022,180.970001,155.73143,269.846283,115.660004
5/9/2022,173.100006,150.56282,259.876709,113.084
5/10/2022,177.660004,152.988693,264.709259,114.584503
5/11/2022,166.369995,145.057587,255.918335,113.960999
5/12/2022,174.309998,141.156357,250.810822,113.161003
5/13/2022,187.639999,145.66156,256.47818,116.515503
5/16/2022,186.509995,144.10701,256.851471,114.792503
5/17/2022,190.559998,147.770615,262.076935,116.7015
5/18/2022,177.190002,139.433502,250.144623,112.401001
5/19/2022,183.479996,135.997665,249.219177,110.745499
5/20/2022,186.350006,136.235306,248.648178,109.313004
5/23/2022,187.440002,141.700943,256.612854,111.666496
5/24/2022,180.339996,138.978027,255.598831,105.926003
5/25/2022,187.830002,139.136459,258.453949,105.8395
5/26/2022,191.399994,142.364365,261.781525,108.295998
5/27/2022,195.190002,148.166656,269.007874,112.799004
5/31/2022,197.440002,147.374542,267.659088,114.039001
6/1/2022,192.910004,147.24585,268.200562,114.137001
6/2/2022,205.089996,149.721207,270.327087,117.746002
6/3/2022,198.979996,143.948608,265.837708,114.564003
6/6/2022,197.139999,144.701126,264.587433,117.010498
6/7/2022,198.610001,147.24585,268.279358,117.2295
6/8/2022,202.830002,146.503204,266.22168,117.237999
6/9/2022,192.770004,141.23558,260.688751,114.917999
6/10/2022,182.940002,135.779846,249.071503,111.427498
6/13/2022,169.690002,130.581512,238.50769,106.876503
6/14/2022,167.539993,131.45285,240.703171,107.194
6/15/2022,180.110001,134.096542,247.860535,110.390503
6/16/2022,173.350006,128.779419,241.17572,106.636002
6/17/2022,175.509995,130.264664,243.814209,107.865501
6/21/2022,170.910004,134.532227,249.809891,112.014999
6/22/2022,178.889999,134.017365,249.209351,112.033997
6/23/2022,181.710007,136.908585,254.850586,112.684502
6/24/2022,190.850006,140.265244,263.55368,118.538002
6/27/2022,189.139999,140.265244,260.78717,116.622498
6/28/2022,179.600006,136.086777,252.507462,112.571503
6/29/2022,178.360001,137.859161,256.228973,112.2565
6/30/2022,174.869995,135.373871,252.852051,109.372498
7/1/2022,179.949997,137.562103,255.559387,109.081001
7/5/2022,185.880005,140.166229,258.778809,113.887001
7/6/2022,184.059998,141.512787,262.086731,115.213501
7/7/2022,189.270004,144.909058,264.242828,119.306
7/8/2022,186.979996,145.592239,263.514252,120.168503
7/11/2022,177.339996,143.443604,260.413055,116.522499
7/12/2022,174.449997,144.423859,249.740967,114.849503
7/13/2022,176.559998,144.05751,248.805695,112.186996
7/14/2022,174.779999,147.008163,250.144623,111.440002
7/15/2022,189.110001,148.691422,252.743713,112.766998
7/18/2022,190.919998,145.621979,250.311981,109.910004
7/19/2022,201.630005,149.513245,255.510208,114.620003
7/20/2022,216.440002,151.533173,258.207794,114.699997
7/21/2022,223.880005,153.820419,260.737915,115.040001
7/22/2022,220.440002,152.572845,256.327393,108.360001
7/25/2022,218.509995,151.444077,254.82103,108.209999
7/26/2022,213.910004,150.107361,247.998383,105.440002
7/27/2022,226.75,155.246262,264.577545,113.599998
7/28/2022,226.020004,155.800751,272.128784,114.589996
7/29/2022,224.899994,160.909927,276.391663,116.639999
8/1/2022,226.210007,159.919769,273.70401,115.480003
8/2/2022,221.419998,158.434525,270.563385,115.900002
8/3/2022,226.729996,164.494293,278.09494,118.779999
8/4/2022,229.910004,164.17746,279.256653,118.870003
8/5/2022,226.779999,163.949402,278.528076,118.220001
8/8/2022,233.490005,163.473465,275.97818,118.139999
8/9/2022,229.940002,163.52301,277.927521,117.5
8/10/2022,244.110001,167.806458,284.681274,120.650002
8/11/2022,242.699997,167.06279,282.574371,119.82
8/12/2022,249.300003,170.642212,287.388733,122.650002
8/15/2022,249.110001,171.722977,288.924561,122.879997
8/16/2022,245.690002,171.564331,288.176331,122.510002
8/17/2022,241.149994,173.071457,287.416656,120.32
8/18/2022,245.169998,172.674835,286.282043,120.860001
8/19/2022,241.160004,170.067139,282.315887,118.120003
8/22/2022,226.539993,166.150589,274.028442,115.07
8/23/2022,224.550003,165.813477,272.735992,114.769997
8/24/2022,229.610001,166.110931,272.094727,114.699997
8/25/2022,233.979996,168.589737,275.113678,117.699997
8/26/2022,223.279999,162.234055,264.497894,111.300003
8/29/2022,224.570007,160.013031,261.676239,110.339996
8/30/2022,220.649994,157.563965,259.446472,109.910004
8/31/2022,223.559998,155.888245,257.966583,109.150002
9/1/2022,230.039993,156.621979,256.910919,110.550003
9/2/2022,226.110001,154.490189,252.629059,108.68
9/6/2022,218.389999,153.221039,249.856705,107.480003
9/7/2022,228.960007,154.638947,254.631851,110.480003
9/8/2022,227.440002,153.151627,255.056091,109.419998
9/9/2022,233.570007,156.036987,260.916443,111.779999
9/12/2022,236.529999,162.045654,263.077118,111.870003
9/13/2022,218.130005,152.53688,248.613586,105.309998
9/14/2022,224.119995,153.994431,248.840515,105.870003
9/15/2022,235.380005,151.07933,242.092163,103.900002
9/16/2022,240.130005,149.423462,241.460739,103.629997
9/19/2022,243.630005,153.171448,241.243668,103.849998
9/20/2022,242.850006,155.570953,239.201401,101.830002
9/21/2022,236.869995,152.417892,235.748291,100.010002
9/22/2022,237.050003,151.446182,237.751099,100.57
9/23/2022,226.410004,149.155746,234.732132,99.169998
9/26/2022,224.070007,149.492874,234.268402,98.809998
9/27/2022,224.360001,150.474503,233.242355,98.089996
9/28/2022,245.199997,148.570755,237.839905,100.739998
9/29/2022,239.710007,141.273102,234.317734,98.089996
9/30/2022,235.440002,137.029343,229.779373,96.150002
10/3/2022,239.039993,141.243362,237.514328,99.300003
10/4/2022,240.740005,144.862457,245.545273,102.410004
10/5/2022,236.729996,145.159882,245.860977,102.220001
10/6/2022,240.020004,144.19812,243.483261,102.239998
10/7/2022,224.75,138.903351,231.101456,99.57
10/10/2022,229.979996,139.23056,226.178299,98.709999
10/11/2022,214.289993,137.80275,222.38974,98.050003
10/12/2022,220.869995,137.168182,222.725174,98.300003
10/13/2022,232.509995,141.778809,231.101456,99.709999
10/14/2022,230,137.207825,225.497528,97.18
10/17/2022,245.100006,141.20372,234.347336,100.779999
10/18/2022,240.860001,142.532364,235.304337,101.389999
10/19/2022,272.380005,142.641434,233.311401,100.290001
10/20/2022,268.160004,142.175415,232.985809,100.529999
10/21/2022,289.570007,146.022537,238.875824,101.480003
10/24/2022,282.450012,148.184052,243.937103,102.970001
10/25/2022,291.019989,151.049591,247.301407,104.93
10/26/2022,298.619995,148.084915,228.220535,94.82
10/27/2022,296.940002,143.573456,223.711761,92.599998
10/28/2022,295.720001,154.420807,232.709564,96.580002
10/31/2022,291.880005,152.041107,229.019699,94.660004
11/1/2022,286.75,149.373901,225.112762,90.5
11/2/2022,273,143.801498,217.150879,87.07
11/3/2022,269.059998,137.703613,211.379257,83.489998
11/4/2022,260.790009,137.43544,218.423599,86.699997
11/7/2022,258.600006,137.971756,224.816788,88.650002
11/8/2022,263.459991,138.547821,225.803375,88.910004
11/9/2022,254.660004,133.949402,221.501801,87.400002
11/10/2022,274.970001,145.867493,239.724304,94.169998
11/11/2022,290.130005,148.678162,243.798981,96.730003
11/14/2022,299.269989,147.267883,238.313477,96.029999
11/15/2022,310.200012,149.015854,238.727859,98.720001
11/16/2022,306.019989,147.774384,239.163162,98.989998
11/17/2022,295.279999,149.691223,239.113693,98.5
11/18/2022,287.980011,150.257324,238.6586,97.800003
11/21/2022,285.049988,146.99971,239.479782,95.830002
11/22/2022,286.690002,149.154892,242.428131,97.330002
11/23/2022,291.5,150.038834,244.95105,98.82
11/25/2022,285.540009,147.09903,244.862,97.599998
11/28/2022,281.170013,143.235596,239.192841,96.25
11/29/2022,280.959991,140.206406,237.77803,95.440002
11/30/2022,305.529999,147.019577,252.430771,101.449997
12/1/2022,316.950012,147.297653,251.98555,101.279999
12/2/2022,320.410004,146.801071,252.312057,100.830002
12/5/2022,312.589996,145.629135,247.543213,99.870003
12/6/2022,305.559998,141.93454,242.517166,97.309998
12/7/2022,308.420013,139.977982,241.775146,95.150002
12/8/2022,310.26001,141.676315,244.772949,93.949997
12/9/2022,320.01001,141.189651,242.813995,93.07
12/12/2022,315.179993,143.503738,249.82869,93.559998
12/13/2022,320.339996,144.477066,254.191864,95.849998
12/14/2022,317.829987,142.232498,254.488708,95.309998
12/15/2022,290.410004,135.568268,246.36586,91.199997
12/16/2022,290.709991,133.591843,242.091751,90.860001
12/19/2022,288.299988,131.466476,237.896759,89.150002
12/20/2022,288.190002,131.396957,239.232437,89.629997
12/21/2022,297.959991,134.525436,241.834488,90.25
12/22/2022,297.75,131.327423,235.660767,88.260002
12/23/2022,294.959991,130.959961,236.195023,89.809998
12/27/2022,284.170013,129.142441,234.443832,87.93
12/28/2022,276.880005,125.179695,232.039612,86.459999
12/29/2022,291.119995,128.725311,238.450821,88.949997
12/30/2022,294.880005,129.043121,237.273438,88.730003
1/3/2023,294.950012,124.216293,237.035995,89.699997
1/4/2023,309.410004,125.497498,226.667282,88.709999
1/5/2023,309.700012,124.166634,219.949371,86.769997
1/6/2023,315.549988,128.735245,222.541565,88.160004
1/9/2023,315.170013,129.261612,224.708282,88.800003
1/10/2023,327.540009,129.837677,226.419937,89.239998
1/11/2023,327.26001,132.578827,233.266464,92.260002
1/12/2023,330.130005,132.49939,235.977356,91.910004
1/13/2023,332.820007,133.840164,236.689697,92.800003
1/17/2023,326.220001,135.0121,237.797821,92.160004
1/18/2023,326.329987,134.287094,233.306015,91.779999
1/19/2023,315.779999,134.346695,229.467224,93.910004
1/20/2023,342.5,136.92894,237.669189,99.279999
1/23/2023,357.420013,140.14682,240.004135,101.209999
1/24/2023,363.829987,141.557114,239.469879,99.209999
1/25/2023,367.959991,140.891693,238.055069,96.730003
1/26/2023,364.869995,142.977371,245.366592,99.160004
1/27/2023,360.769989,144.933899,245.524902,100.709999
1/30/2023,353.109985,142.023911,240.132767,97.949997
1/31/2023,353.859985,143.305099,245.178604,99.870003
2/1/2023,361.98999,144.437317,250.066162,101.43
2/2/2023,366.890015,149.790558,261.790314,108.800003
2/3/2023,365.899994,153.445419,255.60672,105.220001
2/6/2023,361.480011,150.694321,254.043442,103.470001
2/7/2023,362.950012,153.594391,264.718903,108.040001
2/8/2023,366.829987,150.883041,263.897736,100
2/9/2023,362.5,149.840195,260.820709,95.459999
2/10/2023,347.359985,150.208221,260.306244,94.860001
2/13/2023,358.570007,153.033157,268.438934,95
2/14/2023,359.959991,152.386597,269.279938,94.949997
2/15/2023,361.420013,154.50531,267.127594,97.099998
2/16/2023,350.709991,152.893906,260.015961,95.779999
2/17/2023,347.959991,151.740067,255.959274,94.589996
2/21/2023,337.5,147.691666,250.613129,92.050003
2/22/2023,334.880005,148.119385,249.462585,91.800003
2/23/2023,323.649994,148.606781,252.696045,91.07
2/24/2023,317.149994,145.931061,247.191223,89.349998
2/27/2023,323.029999,147.134644,248.123596,90.099998
2/28/2023,322.130005,146.62735,247.389618,90.300003
3/1/2023,313.480011,144.538513,244.265244,90.510002
3/2/2023,311.880005,145.135315,249.065842,92.309998
3/3/2023,315.179993,150.228119,253.211807,94.019997
3/6/2023,312.029999,153.013275,254.778946,95.580002
3/7/2023,308.470001,150.79512,252.081085,94.169998
3/8/2023,311.790009,152.058365,251.634766,94.650002
3/9/2023,297.779999,149.790466,250.266006,92.660004
3/10/2023,292.76001,147.711548,246.56636,91.010002
3/13/2023,293.51001,149.671097,251.852966,91.660004
3/14/2023,294.940002,151.779846,258.667053,94.25
3/15/2023,303.790009,152.177734,263.279144,96.550003
3/16/2023,310.059998,155.022537,273.951599,101.07
3/17/2023,303.5,154.177048,277.155304,102.459999
3/20/2023,305.130005,156.564301,270.013947,101.93
3/21/2023,305.790009,158.434311,271.5513,105.839996
3/22/2023,293.899994,156.99202,270.073456,104.220001
3/23/2023,320.369995,158.086182,275.399719,106.260002
3/24/2023,328.390015,159.39917,278.286011,106.059998
3/27/2023,327.660004,157.439636,274.130157,103.059998
3/28/2023,323.519989,156.812958,272.989532,101.360001
3/29/2023,332.029999,159.916428,278.226501,101.900002
3/30/2023,338.429993,161.497971,281.737701,101.32
3/31/2023,345.480011,164.02449,285.953064,104
4/3/2023,348.279999,165.28775,284.891815,104.910004
4/4/2023,346.75,164.750626,284.842194,105.120003
4/5/2023,342.350006,162.890533,282.02533,104.949997
4/6/2023,339.329987,163.785767,289.226227,108.900002
4/10/2023,338.98999,161.169724,287.03421,106.949997
4/11/2023,338.209991,159.946274,280.527618,106.120003
4/12/2023,331.029999,159.249985,281.18222,105.220001
4/13/2023,346.190002,164.680984,287.48053,108.190002
4/14/2023,338.630005,164.332855,283.810699,109.459999
4/17/2023,332.720001,164.352737,286.449036,106.419998
4/18/2023,333.700012,165.586166,286.022522,105.120003
4/19/2023,323.119995,166.740005,286.101898,105.019997
4/20/2023,325.350006,165.765182,283.780914,105.900002
4/21/2023,327.980011,164.143875,283.433807,105.910004
4/24/2023,329.019989,164.452209,279.476257,106.779999
4/25/2023,322.549988,162.900497,273.177948,104.610001
4/26/2023,321.149994,162.890533,292.965546,104.449997
4/27/2023,325.850006,167.515854,302.348541,108.370003
4/28/2023,329.929993,168.779099,304.758789,108.220001
5/1/2023,324.119995,168.689575,303.072601,107.709999
5/2/2023,317.549988,167.645157,302.923798,105.980003
5/3/2023,319.299988,166.560959,301.922058,106.120003
5/4/2023,320.779999,164.909744,302.923798,105.209999
5/5/2023,322.76001,172.648468,308.121124,106.214996
5/8/2023,331.209991,172.578812,306.137451,108.239998
5/9/2023,332.140015,170.858017,304.500885,107.940002
5/10/2023,335.420013,172.638504,309.767639,112.279999
5/11/2023,344.76001,172.827515,307.585541,116.900002
5/12/2023,339.890015,171.891205,306.454834,117.919998
5/15/2023,335.890015,171.393173,306.940826,116.959999
5/16/2023,333.75,171.393173,309.202271,120.089996
5/17/2023,339.959991,172.010727,312.124725,121.480003
5/18/2023,371.290009,174.361435,316.617737,123.519997
5/19/2023,365.359985,174.471024,316.438782,123.25
5/22/2023,363.01001,173.514771,319.261841,125.870003
5/23/2023,355.98999,170.885162,313.377197,123.290001
5/24/2023,364.850006,171.164063,311.975616,121.639999
5/25/2023,359,172.309555,323.973572,124.349998
5/26/2023,378.880005,174.739944,330.901917,125.43
5/30/2023,392.980011,176.6026,329.231964,124.639999
